Client;Project;Task;Description;Billable;Start date;Start time;End date;End time;Duration;Tags;Amount ()
;;;;No;18.04.2022;16:15:10;18.04.2022;16:45:48;0:30:38;PostgreSQL;
;;;;No;18.04.2022;16:45:55;18.04.2022;17:04:38;0:18:43;PostgreSQL;
;;;;No;18.04.2022;17:30:36;18.04.2022;17:47:27;0:16:51;;
;;;;No;18.04.2022;18:04:14;18.04.2022;18:41:13;0:36:59;;
;;;;No;18.04.2022;18:41:54;18.04.2022;18:41:58;0:00:04;JavaScript;
;;;;No;18.04.2022;18:42:21;18.04.2022;19:06:34;0:24:13;JavaScript;
;;;;No;19.04.2022;7:46:51;19.04.2022;8:38:55;0:52:04;;
;;;;No;19.04.2022;8:39:12;19.04.2022;8:51:07;0:11:55;;
;;;;No;19.04.2022;8:59:19;19.04.2022;9:23:50;0:24:31;PostgreSQL;
;;;;No;19.04.2022;9:37:37;19.04.2022;10:29:03;0:51:26;PostgreSQL;
;;;;No;19.04.2022;10:32:29;19.04.2022;10:32:56;0:00:27;;
;;;;No;19.04.2022;10:32:57;19.04.2022;10:44:07;0:11:10;PostgreSQL;
;;;;No;19.04.2022;10:48:47;19.04.2022;10:51:58;0:03:11;;
;;;;No;19.04.2022;10:52:06;19.04.2022;11:26:33;0:34:27;PostgreSQL;
;;;;No;19.04.2022;11:26:46;19.04.2022;11:37:26;0:10:40;;
;;;;No;19.04.2022;11:59:55;19.04.2022;12:14:38;0:14:43;;
;;;;No;19.04.2022;12:45:45;19.04.2022;15:42:09;2:56:24;;
;;;;No;19.04.2022;15:46:19;19.04.2022;20:10:26;4:24:07;;
;;;;No;20.04.2022;6:45:35;20.04.2022;10:58:09;4:12:34;;
;;;;No;20.04.2022;10:58:13;20.04.2022;11:12:28;0:14:15;PostgreSQL;
;;;;No;20.04.2022;11:14:58;20.04.2022;11:20:12;0:05:14;;
;;;;No;20.04.2022;11:26:50;20.04.2022;11:37:27;0:10:37;;
;;;;No;20.04.2022;11:48:52;20.04.2022;12:35:50;0:46:58;Go, PostgreSQL;
;;;;No;20.04.2022;13:07:54;20.04.2022;13:36:47;0:28:53;JavaScript;
;;;;No;20.04.2022;13:45:57;20.04.2022;13:55:37;0:09:40;;
;;;;No;20.04.2022;15:04:20;20.04.2022;15:16:00;0:11:40;Go, PostgreSQL;
;;;;No;20.04.2022;15:16:32;20.04.2022;15:30:59;0:14:27;PostgreSQL;
;;;;No;20.04.2022;15:32:39;20.04.2022;15:36:04;0:03:25;;
;;;;No;20.04.2022;15:37:11;20.04.2022;15:49:32;0:12:21;PostgreSQL;
;;;;No;20.04.2022;15:55:16;20.04.2022;16:42:49;0:47:33;PostgreSQL;
;;;;No;20.04.2022;16:43:57;20.04.2022;17:24:17;0:40:20;JavaScript;
;;;;No;20.04.2022;18:02:23;20.04.2022;18:32:31;0:30:08;;
;;;;No;21.04.2022;7:00:12;21.04.2022;7:45:47;0:45:35;;
;;;;No;21.04.2022;7:46:15;21.04.2022;8:17:59;0:31:44;;
;;;;No;21.04.2022;9:51:50;21.04.2022;10:23:02;0:31:12;PostgreSQL;
;;;;No;21.04.2022;11:00:43;21.04.2022;12:49:46;1:49:03;PostgreSQL;
;;;;No;21.04.2022;13:01:11;21.04.2022;13:18:23;0:17:12;;
;;;;No;21.04.2022;14:03:46;21.04.2022;14:33:40;0:29:54;JavaScript;
;;;;No;21.04.2022;14:41:54;21.04.2022;15:06:50;0:24:56;JavaScript;
;;;;No;21.04.2022;16:18:04;21.04.2022;16:32:30;0:14:26;;
;;;;No;22.04.2022;7:58:59;22.04.2022;8:06:48;0:07:49;JavaScript;
;;;;No;22.04.2022;9:19:54;22.04.2022;9:30:55;0:11:01;JavaScript;
;;;;No;22.04.2022;9:36:40;22.04.2022;9:48:50;0:12:10;JavaScript;
;;;;No;22.04.2022;10:59:15;22.04.2022;11:20:42;0:21:27;;
;;;;No;22.04.2022;11:25:23;22.04.2022;11:48:27;0:23:04;;
;;;;No;22.04.2022;12:20:34;22.04.2022;12:22:30;0:01:56;PostgreSQL;
;;;;No;22.04.2022;12:28:28;22.04.2022;12:33:00;0:04:32;PostgreSQL;
;;;;No;22.04.2022;13:02:03;22.04.2022;13:42:06;0:40:03;PostgreSQL;
;;;;No;22.04.2022;14:06:38;22.04.2022;14:18:44;0:12:06;PostgreSQL;
;;;;No;22.04.2022;14:40:58;22.04.2022;14:57:01;0:16:03;PostgreSQL;
;;;;No;22.04.2022;14:57:24;22.04.2022;15:15:32;0:18:08;JavaScript;
;;;;No;22.04.2022;15:15:34;22.04.2022;15:50:53;0:35:19;PostgreSQL;
;;;;No;22.04.2022;15:58:51;22.04.2022;16:04:27;0:05:36;PostgreSQL;
;;;;No;22.04.2022;16:50:25;22.04.2022;16:55:26;0:05:01;JavaScript;
;;;;No;22.04.2022;17:08:11;22.04.2022;17:35:10;0:26:59;JavaScript;
;;;;No;23.04.2022;12:16:39;23.04.2022;15:00:39;2:44:00;;
;;;;No;23.04.2022;15:49:06;23.04.2022;16:15:51;0:26:45;GitHub;
;;;;No;23.04.2022;16:20:28;23.04.2022;16:26:31;0:06:03;;
;;;;No;23.04.2022;16:26:31;23.04.2022;16:53:19;0:26:48;JavaScript;
;;;;No;24.04.2022;11:43:25;24.04.2022;12:06:27;0:23:02;JavaScript;
;;;;No;24.04.2022;12:06:51;24.04.2022;12:07:23;0:00:32;;
;;;;No;24.04.2022;12:08:09;24.04.2022;12:12:25;0:04:16;;
;;;;No;24.04.2022;12:14:24;24.04.2022;12:58:25;0:44:01;;
;;;;No;24.04.2022;13:30:35;24.04.2022;14:08:21;0:37:46;;
;;;;No;25.04.2022;9:52:43;25.04.2022;10:27:06;0:34:23;PostgreSQL;
;;;;No;25.04.2022;10:44:34;25.04.2022;11:29:41;0:45:07;;
;;;;No;25.04.2022;11:29:56;25.04.2022;11:57:14;0:27:18;;
;;;;No;25.04.2022;12:10:54;25.04.2022;12:11:44;0:00:50;;
;;;;No;25.04.2022;12:12:48;25.04.2022;12:36:33;0:23:45;;
;;;;No;25.04.2022;12:36:34;25.04.2022;12:36:36;0:00:02;;
;;;;No;25.04.2022;12:37:15;25.04.2022;12:55:17;0:18:02;;
;;;;No;25.04.2022;13:25:49;25.04.2022;13:41:57;0:16:08;;
;;;;No;25.04.2022;13:42:36;25.04.2022;13:51:34;0:08:58;;
;;;;No;25.04.2022;13:56:20;25.04.2022;13:57:54;0:01:34;;
;;;;No;25.04.2022;14:00:37;25.04.2022;14:16:34;0:15:57;;
;;;;No;25.04.2022;14:52:02;25.04.2022;15:41:02;0:49:00;;
;;;;No;25.04.2022;15:41:13;25.04.2022;15:43:03;0:01:50;;
;;;;No;25.04.2022;15:50:01;25.04.2022;16:03:52;0:13:51;;
;;;;No;25.04.2022;16:19:30;25.04.2022;18:18:00;1:58:30;;
;;;;No;26.04.2022;6:49:29;26.04.2022;7:00:29;0:11:00;PostgreSQL;
;;;;No;26.04.2022;11:31:14;26.04.2022;11:37:55;0:06:41;;
;;;;No;26.04.2022;12:42:27;26.04.2022;14:32:42;1:50:15;;
;;;;No;26.04.2022;14:43:53;26.04.2022;15:46:09;1:02:16;;
;;;;No;26.04.2022;16:20:36;26.04.2022;16:39:24;0:18:48;JavaScript;
;;;;No;26.04.2022;17:05:56;26.04.2022;17:40:26;0:34:30;;
;;;;No;26.04.2022;17:42:45;26.04.2022;17:55:43;0:12:58;JavaScript;
;;;;No;26.04.2022;17:57:38;26.04.2022;18:06:33;0:08:55;JavaScript;
;;;;No;26.04.2022;18:18:32;26.04.2022;18:34:03;0:15:31;Django;
;;;;No;26.04.2022;18:50:21;26.04.2022;19:06:07;0:15:46;;
;;;;No;26.04.2022;19:09:06;26.04.2022;19:43:09;0:34:03;Django;
;;;;No;26.04.2022;20:00:59;26.04.2022;20:12:05;0:11:06;Django;
;;;;No;26.04.2022;20:30:29;26.04.2022;20:58:27;0:27:58;Django;
;;;;No;26.04.2022;21:10:24;26.04.2022;21:48:48;0:38:24;;
;;;;No;26.04.2022;21:51:09;26.04.2022;22:26:04;0:34:55;JavaScript;
;;;;No;27.04.2022;9:24:50;27.04.2022;10:23:21;0:58:31;;
;;;;No;27.04.2022;10:36:22;27.04.2022;10:51:53;0:15:31;Django;
;;;;No;27.04.2022;11:00:12;27.04.2022;11:37:47;0:37:35;;
;;;;No;27.04.2022;12:34:03;27.04.2022;12:44:01;0:09:58;;
;;;;No;27.04.2022;12:56:41;27.04.2022;13:11:34;0:14:53;;
;;;;No;27.04.2022;13:45:34;27.04.2022;14:14:46;0:29:12;;
;;;;No;27.04.2022;14:19:32;27.04.2022;14:22:33;0:03:01;;
;;;;No;27.04.2022;14:52:50;27.04.2022;15:38:44;0:45:54;JavaScript;
;;;;No;27.04.2022;15:39:26;27.04.2022;15:53:53;0:14:27;;
;;;;No;27.04.2022;16:34:36;27.04.2022;16:50:51;0:16:15;;
;;;;No;27.04.2022;16:56:34;27.04.2022;17:52:12;0:55:38;;
;;;;No;27.04.2022;18:02:29;27.04.2022;18:09:54;0:07:25;Django;
;;;;No;28.04.2022;10:05:57;28.04.2022;10:08:10;0:02:13;;
;;;;No;28.04.2022;10:09:48;28.04.2022;10:41:21;0:31:33;;
;;;;No;28.04.2022;10:42:43;28.04.2022;11:14:53;0:32:10;;
;;;;No;28.04.2022;12:31:46;28.04.2022;13:17:30;0:45:44;;
;;;;No;28.04.2022;13:17:38;28.04.2022;14:16:11;0:58:33;;
;;;;No;28.04.2022;15:29:55;28.04.2022;16:00:39;0:30:44;Django;
;;;;No;29.04.2022;9:06:31;29.04.2022;9:17:10;0:10:39;;
;;;;No;29.04.2022;9:58:05;29.04.2022;10:51:31;0:53:26;;
;;;;No;29.04.2022;11:06:56;29.04.2022;11:18:02;0:11:06;Django;
;;;;No;29.04.2022;11:19:28;29.04.2022;11:32:24;0:12:56;Django;
;;;;No;29.04.2022;11:45:23;29.04.2022;11:51:04;0:05:41;Django;
;;;;No;29.04.2022;12:02:05;29.04.2022;12:15:00;0:12:55;Django;
;;;;No;29.04.2022;12:15:01;29.04.2022;13:59:17;1:44:16;;
;;;;No;29.04.2022;17:57:03;29.04.2022;18:41:20;0:44:17;;
;;;;No;29.04.2022;18:51:57;29.04.2022;19:03:04;0:11:07;;
;;;;No;01.05.2022;10:41:27;01.05.2022;10:49:52;0:08:25;;
;;;;No;01.05.2022;11:11:14;01.05.2022;11:22:08;0:10:54;;
;;;;No;01.05.2022;11:28:37;01.05.2022;11:44:22;0:15:45;;
;;;;No;02.05.2022;11:53:00;02.05.2022;12:30:00;0:37:00;;
;;;;No;04.05.2022;10:22:28;04.05.2022;10:24:41;0:02:13;;
;;;;No;04.05.2022;10:24:46;04.05.2022;10:27:36;0:02:50;;
;;;;No;04.05.2022;10:50:01;04.05.2022;10:51:31;0:01:30;;
;;;;No;04.05.2022;10:52:24;04.05.2022;11:03:15;0:10:51;;
;;;;No;04.05.2022;11:04:18;04.05.2022;11:28:42;0:24:24;;
;;;;No;04.05.2022;11:52:00;04.05.2022;13:12:00;1:20:00;;
;;;;No;04.05.2022;15:52:25;04.05.2022;15:58:25;0:06:00;;
;;;;No;04.05.2022;16:03:57;04.05.2022;16:47:55;0:43:58;;
;;;;No;04.05.2022;17:53:30;04.05.2022;18:02:48;0:09:18;;
;;;;No;04.05.2022;18:02:58;04.05.2022;18:33:44;0:30:46;;
;;;;No;05.05.2022;9:02:56;05.05.2022;9:38:34;0:35:38;;
;;;;No;05.05.2022;9:43:44;05.05.2022;10:08:10;0:24:26;;
;;;;No;05.05.2022;11:04:39;05.05.2022;11:21:19;0:16:40;;
;;;;No;05.05.2022;11:59:17;05.05.2022;13:16:40;1:17:23;;
;;;;No;05.05.2022;13:35:18;05.05.2022;14:07:41;0:32:23;;
;;;;No;05.05.2022;15:00:53;05.05.2022;15:04:21;0:03:28;JavaScript;
;;;;No;05.05.2022;15:05:11;05.05.2022;15:07:01;0:01:50;JavaScript;
;;;;No;05.05.2022;15:07:09;05.05.2022;15:11:47;0:04:38;JavaScript;
;;;;No;05.05.2022;15:12:01;05.05.2022;15:19:26;0:07:25;JavaScript;
;;;;No;05.05.2022;16:30:04;05.05.2022;17:52:08;1:22:04;;
;;;;No;06.05.2022;11:27:16;06.05.2022;11:42:12;0:14:56;;
;;;;No;06.05.2022;11:42:34;06.05.2022;11:58:29;0:15:55;;
;;;;No;06.05.2022;12:09:42;06.05.2022;12:20:42;0:11:00;;
;;;;No;06.05.2022;12:28:10;06.05.2022;13:10:10;0:42:00;;
;;;;No;06.05.2022;13:10:29;06.05.2022;13:36:44;0:26:15;;
;;;;No;06.05.2022;13:50:18;06.05.2022;14:04:09;0:13:51;;
;;;;No;06.05.2022;19:06:23;06.05.2022;19:11:27;0:05:04;;
;;;;No;06.05.2022;19:11:32;06.05.2022;19:20:15;0:08:43;;
;;;;No;11.05.2022;19:30:23;11.05.2022;19:46:04;0:15:41;;
;;;;No;12.05.2022;11:08:30;12.05.2022;12:08:53;1:00:23;;
;;;;No;12.05.2022;12:28:57;12.05.2022;12:44:52;0:15:55;;
;;;;No;12.05.2022;12:57:01;12.05.2022;12:58:02;0:01:01;;
;;;;No;12.05.2022;12:58:04;12.05.2022;14:32:54;1:34:50;;
;;;;No;12.05.2022;14:42:20;12.05.2022;15:33:44;0:51:24;;
;;;;No;12.05.2022;15:40:01;12.05.2022;15:52:42;0:12:41;;
;;;;No;12.05.2022;16:00:51;12.05.2022;16:59:27;0:58:36;;
;;;;No;13.05.2022;10:29:33;13.05.2022;10:39:37;0:10:04;;
;;;;No;13.05.2022;11:28:19;13.05.2022;11:36:55;0:08:36;;
;;;;No;13.05.2022;11:36:57;13.05.2022;11:59:09;0:22:12;;
;;;;No;13.05.2022;19:01:27;13.05.2022;19:20:14;0:18:47;;
;;;;No;13.05.2022;21:54:26;13.05.2022;22:18:15;0:23:49;;
;;;;No;16.05.2022;10:38:38;16.05.2022;11:20:38;0:42:00;;
;;;;No;16.05.2022;11:22:28;16.05.2022;12:16:28;0:54:00;;
;;;;No;16.05.2022;12:22:57;16.05.2022;12:53:57;0:31:00;;
;;;;No;16.05.2022;12:59:29;16.05.2022;13:02:15;0:02:46;;
;;;;No;16.05.2022;13:09:22;16.05.2022;13:16:34;0:07:12;;
;;;;No;16.05.2022;13:18:06;16.05.2022;13:20:30;0:02:24;;
;;;;No;16.05.2022;13:20:31;16.05.2022;13:33:03;0:12:32;;
;;;;No;16.05.2022;13:33:05;16.05.2022;13:53:36;0:20:31;;
;;;;No;17.05.2022;10:50:59;17.05.2022;11:22:59;0:32:00;;
;;;;No;18.05.2022;11:06:31;18.05.2022;13:06:41;2:00:10;;
;;;;No;18.05.2022;13:06:51;18.05.2022;13:47:51;0:41:00;;
;;;;No;18.05.2022;20:21:39;18.05.2022;20:24:08;0:02:29;;
;;;;No;18.05.2022;20:24:22;18.05.2022;20:27:32;0:03:10;;
;;;;No;18.05.2022;20:27:33;18.05.2022;20:33:30;0:05:57;;
;;;;No;18.05.2022;20:50:24;18.05.2022;21:01:27;0:11:03;;
;;;;No;19.05.2022;10:14:06;19.05.2022;11:08:24;0:54:18;Illustrator;
;;;;No;19.05.2022;12:11:57;19.05.2022;12:48:01;0:36:04;Illustrator;
;;;;No;19.05.2022;13:36:02;19.05.2022;13:40:21;0:04:19;Illustrator;
;;;;No;19.05.2022;13:46:34;19.05.2022;14:22:45;0:36:11;Illustrator;
;;;;No;19.05.2022;19:08:30;19.05.2022;19:46:21;0:37:51;;
;;;;No;20.05.2022;12:12:25;20.05.2022;12:35:44;0:23:19;;
;;;;No;20.05.2022;13:45:01;20.05.2022;13:50:06;0:05:05;;
;;;;No;20.05.2022;14:17:17;20.05.2022;14:33:34;0:16:17;;
;;;;No;20.05.2022;14:41:20;20.05.2022;14:55:37;0:14:17;;
;;;;No;20.05.2022;16:46:35;20.05.2022;17:36:56;0:50:21;;
;;;;No;20.05.2022;18:27:21;20.05.2022;18:39:23;0:12:02;;
;;;;No;23.05.2022;7:57:56;23.05.2022;8:04:26;0:06:30;;
;;;;No;23.05.2022;8:28:20;23.05.2022;8:56:40;0:28:20;;
;;;;No;23.05.2022;10:19:37;23.05.2022;10:30:56;0:11:19;;
;;;;No;23.05.2022;10:32:37;23.05.2022;10:44:16;0:11:39;;
;;;;No;23.05.2022;11:25:09;23.05.2022;11:54:45;0:29:36;;
;;;;No;23.05.2022;12:19:54;23.05.2022;12:28:18;0:08:24;;
;;;;No;23.05.2022;12:29:02;23.05.2022;12:51:01;0:21:59;JavaScript;
;;;;No;23.05.2022;12:54:36;23.05.2022;12:57:04;0:02:28;;
;;;;No;23.05.2022;13:01:19;23.05.2022;13:03:17;0:01:58;;
;;;;No;23.05.2022;13:11:03;23.05.2022;13:17:41;0:06:38;;
;;;;No;23.05.2022;13:36:49;23.05.2022;13:44:31;0:07:42;;
;;;;No;23.05.2022;14:21:12;23.05.2022;14:32:12;0:11:00;;
;;;;No;23.05.2022;14:48:22;23.05.2022;14:51:41;0:03:19;JavaScript;
;;;;No;23.05.2022;14:51:43;23.05.2022;15:08:53;0:17:10;JavaScript;
;;;;No;23.05.2022;15:09:21;23.05.2022;15:20:11;0:10:50;;
;;;;No;23.05.2022;15:17:01;23.05.2022;15:57:04;0:40:03;;
;;;;No;23.05.2022;15:20:24;23.05.2022;15:22:24;0:02:00;;
;;;;No;23.05.2022;15:23:02;23.05.2022;15:30:44;0:07:42;JavaScript;
;;;;No;23.05.2022;15:50:26;23.05.2022;15:51:50;0:01:24;;
;;;;No;23.05.2022;15:57:21;23.05.2022;15:58:16;0:00:55;;
;;;;No;23.05.2022;15:59:06;23.05.2022;16:24:10;0:25:04;;
;;;;No;23.05.2022;16:24:18;23.05.2022;16:25:46;0:01:28;;
;;;;No;23.05.2022;16:26:00;23.05.2022;16:29:57;0:03:57;JavaScript;
;;;;No;23.05.2022;16:30:26;23.05.2022;16:38:11;0:07:45;;
;;;;No;23.05.2022;16:38:58;23.05.2022;16:39:42;0:00:44;JavaScript;
;;;;No;23.05.2022;17:45:42;23.05.2022;17:52:33;0:06:51;;
;;;;No;23.05.2022;17:59:48;23.05.2022;18:13:59;0:14:11;JavaScript;
;;;;No;23.05.2022;19:35:55;23.05.2022;19:49:03;0:13:08;;
;;;;No;23.05.2022;21:11:26;23.05.2022;21:45:01;0:33:35;;
;;;;No;24.05.2022;8:43:40;24.05.2022;8:51:35;0:07:55;;
;;;;No;24.05.2022;9:03:55;24.05.2022;9:14:42;0:10:47;;
;;;;No;24.05.2022;9:19:04;24.05.2022;9:20:19;0:01:15;;
;;;;No;24.05.2022;10:07:19;24.05.2022;10:42:44;0:35:25;PostgreSQL;
;;;;No;24.05.2022;10:44:59;24.05.2022;11:17:46;0:32:47;;
;;;;No;24.05.2022;10:44:59;24.05.2022;10:45:06;0:00:07;;
;;;;No;24.05.2022;11:28:11;24.05.2022;11:31:31;0:03:20;;
;;;;No;24.05.2022;11:45:47;24.05.2022;11:51:09;0:05:22;PostgreSQL;
;;;;No;24.05.2022;11:58:04;24.05.2022;12:00:34;0:02:30;PostgreSQL;
;;;;No;24.05.2022;12:55:34;24.05.2022;12:57:57;0:02:23;;
;;;;No;24.05.2022;12:59:30;24.05.2022;13:15:33;0:16:03;JavaScript;
;;;;No;24.05.2022;14:04:23;24.05.2022;14:05:26;0:01:03;PostgreSQL;
;;;;No;24.05.2022;14:16:51;24.05.2022;14:30:20;0:13:29;PostgreSQL;
;;;;No;24.05.2022;14:33:31;24.05.2022;14:35:47;0:02:16;PostgreSQL;
;;;;No;24.05.2022;15:06:51;24.05.2022;15:15:15;0:08:24;PostgreSQL;
;;;;No;24.05.2022;15:26:41;24.05.2022;15:40:18;0:13:37;PostgreSQL;
;;;;No;24.05.2022;15:45:57;24.05.2022;15:51:15;0:05:18;;
;;;;No;24.05.2022;16:06:10;24.05.2022;16:18:01;0:11:51;JavaScript;
;;;;No;24.05.2022;16:18:58;24.05.2022;16:20:28;0:01:30;;
;;;;No;24.05.2022;16:20:30;24.05.2022;16:30:51;0:10:21;PostgreSQL;
;;;;No;24.05.2022;16:30:58;24.05.2022;16:38:12;0:07:14;JavaScript;
;;;;No;24.05.2022;16:43:11;24.05.2022;17:33:31;0:50:20;PostgreSQL;
;;;;No;24.05.2022;17:50:41;24.05.2022;17:55:48;0:05:07;;
;;;;No;24.05.2022;17:55:58;24.05.2022;18:12:17;0:16:19;JavaScript;
;;;;No;24.05.2022;19:05:40;24.05.2022;19:17:51;0:12:11;JavaScript;
;;;;No;24.05.2022;19:23:12;24.05.2022;19:34:06;0:10:54;JavaScript;
;;;;No;24.05.2022;20:32:21;24.05.2022;20:32:45;0:00:24;;
;;;;No;24.05.2022;20:32:44;24.05.2022;21:14:42;0:41:58;JavaScript;
;;;;No;24.05.2022;21:55:55;24.05.2022;22:36:04;0:40:09;PostgreSQL;
;;;;No;24.05.2022;22:45:32;24.05.2022;23:08:45;0:23:13;PostgreSQL;
;;;;No;24.05.2022;23:09:07;24.05.2022;23:14:14;0:05:07;JavaScript;
;;;;No;25.05.2022;6:43:02;25.05.2022;6:48:13;0:05:11;PostgreSQL;
;;;;No;25.05.2022;9:24:17;25.05.2022;9:40:08;0:15:51;;
;;;;No;25.05.2022;9:56:34;25.05.2022;10:29:39;0:33:05;;
;;;;No;25.05.2022;10:35:08;25.05.2022;10:36:12;0:01:04;;
;;;;No;25.05.2022;10:40:47;25.05.2022;11:13:13;0:32:26;;
;;;;No;25.05.2022;11:38:04;25.05.2022;11:59:36;0:21:32;Django;
;;;;No;25.05.2022;12:24:56;25.05.2022;12:26:51;0:01:55;PostgreSQL;
;;;;No;25.05.2022;12:28:19;25.05.2022;12:41:19;0:13:00;Django;
;;;;No;25.05.2022;12:48:03;25.05.2022;12:57:36;0:09:33;Django;
;;;;No;25.05.2022;13:06:02;25.05.2022;13:24:50;0:18:48;Django;
;;;;No;25.05.2022;13:34:08;25.05.2022;13:58:30;0:24:22;;
;;;;No;25.05.2022;15:12:30;25.05.2022;15:33:37;0:21:07;JavaScript;
;;;;No;25.05.2022;15:34:38;25.05.2022;15:36:59;0:02:21;JavaScript;
;;;;No;25.05.2022;16:25:40;25.05.2022;16:35:44;0:10:04;JavaScript;
;;;;No;25.05.2022;17:34:14;25.05.2022;17:57:31;0:23:17;;
;;;;No;25.05.2022;17:58:00;25.05.2022;18:22:07;0:24:07;;
;;;;No;25.05.2022;18:43:07;25.05.2022;19:07:05;0:23:58;Tableau;
;;;;No;25.05.2022;19:07:08;25.05.2022;19:35:08;0:28:00;Illustrator;
;;;;No;25.05.2022;19:35:09;25.05.2022;20:18:19;0:43:10;Tableau;
;;;;No;25.05.2022;21:13:04;25.05.2022;21:25:27;0:12:23;;
;;;;No;26.05.2022;9:30:57;26.05.2022;9:43:58;0:13:01;PostgreSQL;
;;;;No;26.05.2022;10:56:48;26.05.2022;11:19:18;0:22:30;PostgreSQL;
;;;;No;26.05.2022;11:19:53;26.05.2022;11:32:55;0:13:02;GitHub;
;;;;No;26.05.2022;11:36:48;26.05.2022;12:05:03;0:28:15;PostgreSQL;
;;;;No;26.05.2022;13:02:35;26.05.2022;13:29:53;0:27:18;;
;;;;No;26.05.2022;14:01:04;26.05.2022;14:02:31;0:01:27;;
;;;;No;26.05.2022;14:42:15;26.05.2022;15:02:34;0:20:19;JavaScript;
;;;;No;26.05.2022;15:42:21;26.05.2022;15:49:03;0:06:42;JavaScript;
;;;;No;27.05.2022;10:58:19;27.05.2022;11:20:57;0:22:38;;
;;;;No;27.05.2022;15:18:49;27.05.2022;15:26:04;0:07:15;JavaScript;
;;;;No;30.05.2022;9:12:05;30.05.2022;9:32:13;0:20:08;;
;;;;No;30.05.2022;9:32:18;30.05.2022;9:40:47;0:08:29;;
;;;;No;30.05.2022;9:40:49;30.05.2022;9:54:47;0:13:58;;
;;;;No;30.05.2022;11:23:54;30.05.2022;11:28:57;0:05:03;;
;;;;No;30.05.2022;11:30:02;30.05.2022;11:52:50;0:22:48;;
;;;;No;30.05.2022;11:52:59;30.05.2022;11:55:59;0:03:00;;
;;;;No;30.05.2022;12:23:58;30.05.2022;13:00:35;0:36:37;;
;;;;No;30.05.2022;13:19:20;30.05.2022;13:28:13;0:08:53;JavaScript;
;;;;No;30.05.2022;13:40:28;30.05.2022;13:54:12;0:13:44;JavaScript;
;;;;No;30.05.2022;13:54:37;30.05.2022;13:55:15;0:00:38;JavaScript;
;;;;No;30.05.2022;14:23:47;30.05.2022;14:43:55;0:20:08;;
;;;;No;30.05.2022;14:47:51;30.05.2022;15:21:01;0:33:10;JavaScript;
;;;;No;30.05.2022;15:39:45;30.05.2022;15:50:38;0:10:53;;
;;;;No;30.05.2022;16:24:15;30.05.2022;16:43:46;0:19:31;JavaScript;
;;;;No;30.05.2022;16:43:56;30.05.2022;16:45:35;0:01:39;JavaScript;
;;;;No;30.05.2022;16:53:36;30.05.2022;17:13:46;0:20:10;;
;;;;No;30.05.2022;17:16:51;30.05.2022;17:20:42;0:03:51;;
;;;;No;30.05.2022;17:26:32;30.05.2022;17:50:01;0:23:29;;
;;;;No;30.05.2022;18:42:13;30.05.2022;18:58:28;0:16:15;JavaScript;
;;;;No;30.05.2022;21:19:36;30.05.2022;21:31:21;0:11:45;JavaScript;
;;;;No;30.05.2022;21:31:26;30.05.2022;21:35:51;0:04:25;JavaScript;
;;;;No;30.05.2022;21:36:09;30.05.2022;21:58:39;0:22:30;JavaScript;
;;;;No;31.05.2022;8:34:08;31.05.2022;8:38:29;0:04:21;;
;;;;No;31.05.2022;8:40:25;31.05.2022;8:51:44;0:11:19;;
;;;;No;31.05.2022;10:17:51;31.05.2022;10:20:25;0:02:34;JavaScript;
;;;;No;31.05.2022;10:26:51;31.05.2022;10:41:31;0:14:40;JavaScript;
;;;;No;31.05.2022;11:22:04;31.05.2022;11:50:32;0:28:28;JavaScript;
;;;;No;31.05.2022;11:50:36;31.05.2022;12:23:45;0:33:09;;
;;;;No;31.05.2022;12:36:15;31.05.2022;12:52:22;0:16:07;JavaScript;
;;;;No;31.05.2022;13:15:20;31.05.2022;13:18:38;0:03:18;JavaScript;
;;;;No;31.05.2022;13:29:03;31.05.2022;13:40:56;0:11:53;JavaScript;
;;;;No;31.05.2022;13:49:20;31.05.2022;14:11:47;0:22:27;;
;;;;No;31.05.2022;14:35:19;31.05.2022;15:03:05;0:27:46;;
;;;;No;31.05.2022;15:34:01;31.05.2022;15:42:07;0:08:06;JavaScript;
;;;;No;31.05.2022;15:44:15;31.05.2022;15:48:57;0:04:42;JavaScript;
;;;;No;31.05.2022;16:03:06;31.05.2022;16:19:43;0:16:37;JavaScript;
;;;;No;31.05.2022;16:30:10;31.05.2022;17:00:10;0:30:00;;
;;;;No;31.05.2022;18:49:01;31.05.2022;18:59:42;0:10:41;JavaScript;
;;;;No;31.05.2022;19:02:30;31.05.2022;19:20:02;0:17:32;;
;;;;No;31.05.2022;19:24:27;31.05.2022;19:36:37;0:12:10;;
;;;;No;31.05.2022;20:52:32;31.05.2022;21:28:30;0:35:58;;
;;;;No;31.05.2022;21:41:02;31.05.2022;21:44:47;0:03:45;JavaScript;
;;;;No;01.06.2022;7:54:53;01.06.2022;8:03:13;0:08:20;;
;;;;No;01.06.2022;8:15:12;01.06.2022;8:53:27;0:38:15;;
;;;;No;01.06.2022;8:55:04;01.06.2022;8:58:56;0:03:52;;
;;;;No;01.06.2022;10:20:43;01.06.2022;10:31:46;0:11:03;;
;;;;No;01.06.2022;10:35:49;01.06.2022;10:36:35;0:00:46;;
;;;;No;01.06.2022;10:53:35;01.06.2022;10:58:14;0:04:39;;
;;;;No;01.06.2022;11:05:38;01.06.2022;11:09:50;0:04:12;JavaScript;
